SMILES,HOMO,LUMO,S1,T1
c1cc2c(cc1)c(c1c(c2c2cc(c3cc4c(c5c3cccc5)cccc4)cc(c2)c2cc3c(c4c2cccc4)cccc3)cccc1)c1cc(c2c3c(c4c(c2)cccc4)cccc3)cc(c1)c1c2c(c3c(c1)cccc3)cccc2,-5.036882400512695,-2.0079407691955566,3.1014490127563477,1.6639840602874756
c12cccc(c1c(ccc2)c1c2c(c(c3c1cccc3)c1cc3c(cc1)cccc3)cccc2)c1c2c(cccc2)c(c2c1cccc2)c1cc2c(cc1)cccc2,-4.745565891265869,-1.9776930809020996,2.6910436153411865,1.580204725265503
c1c2c(ccc1)c(c1c(c2c2cc(cc(c2)c2ccc3c(c2)c2c(o3)cc3c(c2)cccc3)c2ccc3c(c2)oc2c3cc3c(c2)cccc3)cccc1)c1cc(cc(c1)c1ccc2c(c1)c1c(o2)cc2c(c1)cccc2)c1ccc2c(c1)c1c(o2)cc2c(c1)cccc2,-5.329164981842041,-1.8530852794647217,3.132525682449341,1.6827927827835083
c1c2c(ccc1)c1c(cc2c2c3c(c(c4cc(cc(c4)c4c5c(ccc4)cccc5)c4c5c(ccc4)cccc5)ccc3)ccc2)c2c(c(c1)c1cccc3c1cccc3c1cc(cc(c1)c1c3c(ccc1)cccc3)c1c3c(ccc1)cccc3)cccc2,-5.08566951751709,-1.9417359828948975,3.1302504539489746,1.706026315689087
c1cccc(c1c1ccccc1)c1c2c(c(c3c1cccc3)c1ccc(c(c1)c1ccccc1)c1cc3c(cc1)oc1c3cccc1)cccc2,-5.215211868286133,-1.755935549736023,3.110490560531616,1.6448031663894653
c1c2c(ccc1)c1c(cc2)c2c(c3c1cccc3)cccc2,-5.474691390991211,-1.7239445447921753,3.4285037517547607,2.030017852783203
c12c(c3c(c(c1cccc2)c1c(cc(cc1)C(C)(C)C)c1ccccc1)cccc3)n1c2c(c3c1ccc(c3)N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)cc(cc2)N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C,-4.746619701385498,-1.9831846952438354,2.319559335708618,1.6112048625946045
c1cc(c2c(c1)c(ccc2)c1ccc(c2c3c(cccc3)c(c3c2cccc3)c2cccc3c2cccc3)cc1)c1c2c(cccc2)c(c2c1cccc2)c1cccc2c1cccc2,-5.096427917480469,-1.9462687969207764,3.1168975830078125,1.6698687076568604
c1(ccc2c(c1)cc(cc2c1c2ccccc2c(c2c1cccc2)c1c2ccc(cc2cc(c1)c1c2c(ccc1)cccc2)c1cccc2c1cccc2)c1c2c(ccc1)cccc2)c1cccc2c1cccc2,-5.225662708282471,-1.849075436592102,3.147555112838745,1.6951007843017578
c12ccccc1c(c1c(c2c2c3c4c5c(c2)oc2c5c(c5c6c4c(cc3)oc6ccc5)ccc2)cccc1)c1ccccc1,-5.306066989898682,-1.7480031251907349,3.061689853668213,1.6796839237213135
c1(ccc2c(c1)cc(cc2c1c2ccccc2c(c2c1cccc2)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2)c1cccc2c1cccc2,-5.26206636428833,-1.7751127481460571,3.138573408126831,1.668158769607544
c1cc2c(cc1)c(c1c(c2c2cc(n3c4c(c5c3ccc(c5)c3ccc5c(c3)cccc5)cc(cc4)c3cc4c(cc3)cccc4)ccc2)cccc1)c1ccc(cc1)c1cccc2c1cccc2,-5.155282020568848,-2.133202314376831,3.008817434310913,1.6695162057876587
c1c2c(ccc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1cc2c3cccc4c3c(ccc4)c2cc1,-5.209986209869385,-1.9565110206604004,2.7976269721984863,1.6323232650756836
c1cc2c(cc1)c(c1c(c2c2cccc(c3cc4c5c(n(c4cc3)c3ccc4c(c3)cccc4)ccc(c5)c3ccc4c(c3)cccc4)c2)cccc1)c1ccc(cc1)c1cccc2c1cccc2,-5.076711177825928,-1.9874560832977295,3.1303701400756836,1.6634454727172852
c1c2c(ccc1)c(c1c(c2c2ccc(cc2)c2cc3c(cc2)cccc3)cccc1)c1cc2c(cc1)cc(cc2)c1cc(cc(c1)c1cc2c(cc1)cccc2)c1ccc2c(c1)cccc2,-5.085010528564453,-1.9733346700668335,3.1057002544403076,1.6424493789672852
c1c2c(ccc1)c1c(cc2c2ccc(c3cc(cc(c3)c3c4c(ccc3)cccc4)c3c4c(ccc3)cccc4)cc2)c2c(c(c1)c1ccc(c3cc(cc(c3)c3c4c(ccc3)cccc4)c3c4c(ccc3)cccc4)cc1)cccc2,-5.064810752868652,-2.0112531185150146,3.078455686569214,1.7096681594848633
c1cc2c(cc1)c1c(cc2c2ccc(c3c2cccc3c2cccc3c2cccc3)c2c3c(ccc2)cccc3)c2c(c3c1ccc(c3)c1ccccc1)cccc2,-5.241471290588379,-1.8099802732467651,3.1137239933013916,1.7586110830307007
c1cc(c2c(c1c1cccc3c1cccc3)cccc2c1c2ccccc2c(c2c1cccc2)c1c2c(ccc(c2ccc1)c1cccc2c1cccc2)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2,-4.918406009674072,-1.7751127481460571,2.8167879581451416,1.5552446842193604
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c(c3c(c1)ccc(c3)c1cc(cc(c1)c1c3c(ccc1)cccc3)c1c3c(ccc1)cccc3)cccc2,-5.233611106872559,-1.7739795446395874,3.1434834003448486,1.6599369049072266
c1c2c(ccc1)c1c(cc2)c2c(c3c1ccc(c3)c1ccc(cc1)c1c3c(ccc1)cccc3)cccc2,-5.29429817199707,-1.864499568939209,3.1316275596618652,1.837266206741333
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c(c3c(c1)ccc(c3)c1ccccc1)cccc2,-5.262242317199707,-1.7363225221633911,3.1386332511901855,1.664006233215332
c1(cccc2c1CCCC2)c1c2c(c(c3c1cccc3)c1ccc3c(c4c(o3)cc3c(c4)cccc3)c1)cccc2,-5.25187873840332,-1.7447779178619385,3.1419267654418945,1.6739977598190308
c1(cc2c(c3c1cccc3)cc(c1c2cccc1)c1ccc(c2c1c(ccc2)c1cccc2c1cccc2)c1cccc2c1cccc2)c1c2c(cccc2c2cccc3c2cccc3)c(cc1)c1cccc2c1cccc2,-5.0727152824401855,-1.7929823398590088,2.951693534851074,1.71668541431427
c12c(cc3c(c1c1c4c(c(c5c1cccc5)c1ccccc1)cccc4)cc1c(c3)oc3c1cccc3)oc1c2cccc1,-5.3712334632873535,-1.8516360521316528,3.041630744934082,1.682431936264038
c1c(cc(cc1c1ccc(cc1)c1c2c(c(c3c1cccc3)c1c3c(ccc1)cccc3)cccc2)c1ccc(cc1)c1c2c(c(c3c1cccc3)c1c3c(ccc1)cccc3)cccc2)c1ccc(cc1)c1c2c(c(c3c1cccc3)c1c3c(ccc1)cccc3)cccc2,-5.099457740783691,-1.9748165607452393,3.0767791271209717,1.6557176113128662
C12c3c(C(c4c1c(ccc4)c1ccc4c(c1)c1c(o4)cccc1)c1c2c(ccc1)c1c2c(c(c4c1cccc4)c1c(cccc1)c1ccccc1)cccc2)cccc3,-5.153879165649414,-1.7130484580993652,3.097975969314575,1.6434708833694458
c12cccc(c1c(ccc2)c1c2c(c(c3c1cccc3)c1cccc3c1cccc3)cccc2)c1c2c(cccc2)c(c2c1cccc2)c1cccc2c1cccc2,-4.8072190284729,-1.9081977605819702,2.6996662616729736,1.5840243101119995
c1cc2c(cc1)c(c1c(c2c2c(c3c4c(c(cc3)c3cccc5c3cccc5)c(ccc4)c3c4c(ccc3)cccc4)cccc2)cccc1)c1c2c(ccc1)cccc2,-5.208493232727051,-1.7434704303741455,3.086239814758301,1.6467573642730713
c1c(cc(c(c1)c1c2c(c(c3c1cccc3)c1ccc(cc1)n1c3c(c4c1cccc4)cccc3)cccc2)c1ccccc1)C(C)(C)C,-5.2951765060424805,-1.837830662727356,3.0899524688720703,1.6455360651016235
c12ccccc1c(c1c(c2c2ccc3c(c2)c2c(o3)cc3c(c2)cccc3)cccc1)c1ccccc1c1ccc2c(c1)OCCO2,-5.183374881744385,-1.7425987720489502,3.0952816009521484,1.6541743278503418
c1(ccc2c(c1)cc(cc2c1cccc(c2c3ccccc3c(c3c2cccc3)c2c3c(ccc2)cccc3)c1)c1c2c(ccc1)cccc2)c1cccc2c1cccc2,-5.2395830154418945,-1.769708275794983,3.1433637142181396,1.6692358255386353
c1cc(c2c(c1c1cccc3c1cccc3)cccc2c1cccc(c2c3ccccc3c(c3c2cccc3)c2c3c(ccc2)cccc3)c1)c1c2c(ccc1)cccc2,-5.195780277252197,-1.7272570133209229,3.1209094524383545,1.6480897665023804
c1cc2c(cc1)c(c1c(c2c2ccc(cc2)c2ccc3c(c2)c(cn3c2cc(cc(c2)c2ccccc2)c2ccccc2)c2cc(cc(c2)c2ccccc2)c2ccccc2)cccc1)c1ccccc1,-5.1477179527282715,-1.6548197269439697,3.1231846809387207,1.6650110483169556
c12c(cccc1)c(c1c(c2c2cccc3c2c2c3cccc2)cccc1)c1ccc(cc1)c1cc2c(cc1)cccc2,-5.1485466957092285,-1.8453925848007202,3.0860602855682373,1.6450918912887573
c1c(cc(c(c1)c1c2c(c(c3c1cccc3)c1cc3c(cc1)n(c1c3cccc1)c1ccc(cc1)C(C)(C)C)cccc2)c1cc2c(cc1)oc1c2cccc1)C(C)(C)C,-5.108767509460449,-1.6909947395324707,3.096419334411621,1.6554068326950073
c12c(c3c(o1)cccc3)c1c(Oc3c2cccc3)cc(cc1)c1c2c(c(c3c1cccc3)c1c3c(ccc1)cccc3)cccc2,-5.279016494750977,-1.7852243185043335,3.090610980987549,1.6826651096343994
c1cc2c(cc1)c(c1c(c2c2c3c(c(cc2)c2cccc4c2cccc4)c(ccc3)c2c3c(ccc2)cccc3)cccc1)c1c2c(ccc1)cccc2,-5.27401065826416,-1.7459982633590698,3.1345016956329346,1.6721850633621216
c1cc(ccc1)c1c2c(c(c3c1cccc3)c1ccc(cc1)c1cccc3c1OCc1c3cccc1)cccc2,-5.167961597442627,-1.7021523714065552,3.134561538696289,1.656339406967163
c1(ccc(c2c1cccc2c1cccc2c1cccc2)c1c2c(ccc1)cccc2)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2,-5.220217704772949,-1.784614086151123,3.097257614135742,1.788412094116211
c1cc2c(cc1)c(c1c(c2c2ccc3c(c2)ccc2c3ccc(c2)c2cc(cc(c2)c2c3c(ccc2)cccc3)c2c3c(ccc2)cccc3)cccc1)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2,-5.11653995513916,-1.944351077079773,3.0983951091766357,1.6580382585525513
c1(ccc(c2c1cccc2c1cccc2c1cccc2)c1c2c(ccc1)cccc2)c1cc(c2c3cccc(c3c(cc2)c2cccc3c2cccc3)c2c3c(ccc2)cccc3)ccc1,-5.179642200469971,-1.8079752922058105,3.0977964401245117,1.756479263305664
c1cc(c2c(c1c1cccc3c1cccc3)cccc2c1c2ccccc2c(c2c1cccc2)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2,-5.149260520935059,-1.705987811088562,3.0207126140594482,1.6311018466949463
c1c2c(ccc1)c1c(cc2c2cc(cc(c2)c2cc3c(cc2)cccc3)c2cc3c(cc2)cccc3)c2c(c(c1)c1cc(cc(c1)c1cc3c(cc1)cccc3)c1cc3c(cc1)cccc3)cccc2,-5.112587928771973,-1.8974323272705078,3.1131253242492676,1.749106764793396
c1c(cc(c(c1)c1c2c(c(c3c1cccc3)c1cc3c(cc1)n(c1c3cc3c(c1)oc1c3cccc1)c1ccccc1)cccc2)c1ccccc1)C(C)(C)C,-5.071529388427734,-1.6633622646331787,3.0677974224090576,1.6451585292816162
c1(cc2c(o1)c(ccc2c1ccc(c2c3ccccc3c(c3c2cccc3)c2ccccc2)cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1)c1cc(cc(c1)c1ccccc1)c1ccccc1,-5.20954704284668,-1.8023093938827515,3.076030731201172,1.6280373334884644
c1(ccc2c(c1)cc(cc2)c1cc(cc(c1)c1cc2c(cc1)cccc2)c1cc2c(cc1)cccc2)c1cc2cc(c3cc(c4ccc5ccccc5c4)cc(c3)c3cc4c(cc3)cccc4)ccc2cc1,-5.074076175689697,-1.9951268434524536,3.077587604522705,1.7116888761520386
c12ccccc1c(c1c(c2c2c3c(c4c(c2)oc2c4cccc2)c2c(cc3)oc3c2cccc3)cccc1)c1ccccc1,-5.346817970275879,-1.7912825345993042,3.109771966934204,1.6826874017715454
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c(c3c(c1)ccc(c3)c1ccc(cc1)c1ccccc1)cccc2,-5.270585536956787,-1.7407681941986084,3.154860258102417,1.6585378646850586
c1c2c(ccc1)cccc2c1c2ccccc2c(c2c1cccc2)c1ccc(c2c3c(ccc2)CCCC3)cc1,-5.16665506362915,-1.754279375076294,3.12839412689209,1.6456692218780518
c1c2c(ccc1)c1c(cc2c2ccc(cc2)c2cc3c(cc2)cccc3)c2c(c(c1)c1cc3c(cc1)cccc3)cccc2,-5.172671318054199,-1.9125779867172241,3.077946901321411,1.7463531494140625
c1(cc2c(c3c1cccc3)cc(c1c2cccc1)c1c2c(c(ccc2c2cccc3c2cccc3)c2c3c(ccc2)cccc3)ccc1)c1c2c(ccc(c2ccc1)c1cccc2c1cccc2)c1c2c(ccc1)cccc2,-5.066303730010986,-1.7937668561935425,2.945286512374878,1.6975212097167969
c1ccc2c(c1c1c3c(c(c4c1cccc4)c1c4c(ccc1)ccc1c4c4ccccc4o1)cccc3)c1c(cc2)oc2c1cccc2,-5.294649600982666,-1.8381575345993042,3.0552828311920166,1.635676383972168
c1cc(ccc1)c1c2c(c(c3c1cccc3)c1c3c(c(cc1)c1ccccc1)oc1c3cccc1)cccc2,-5.284988880157471,-1.8001737594604492,3.1428847312927246,1.6628347635269165
c1cc2c(c(c1)c1c3c(c(c4c1cccc4)c1cc4c(cc1)c1c(cc(cc1)c1c5c(c(c6c1cccc6)c1c6c(ccc1)cccc6)cccc5)C4(C)C)cccc3)cccc2,-5.196175575256348,-1.7674418687820435,3.1019279956817627,1.7046494483947754
c1(c2c(c3c(c1)cccc3)c(ccc2)c1ccccc1)c1ccccc1,-5.389676570892334,-1.7106949090957642,3.373415946960449,1.9863156080245972
c1(c2c(c(c3c1cccc3)c1c3c(ccc1)cccc3)cccc2)c1cc2c3c(c1)oc1c3c(ccc1)C(OC2(C)C)(C)C,-5.281563758850098,-1.7317898273468018,3.1439626216888428,1.6670318841934204
c1cc2c(c(c1)c1c3c(c(c4c1cccc4)c1ccc(cc1)c1ccc(cc1)c1c4c(c(c5c1cccc5)c1c5c(ccc1)cccc5)cccc4)cccc3)cccc2,-5.065601348876953,-1.9551163911819458,3.0856411457061768,1.6684696674346924
c1c2c(ccc1)cccc2c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)C1=Cc2ccccc2C1,-5.223950386047363,-1.7779021263122559,3.09983229637146,1.6685196161270142
c1(c2c(c(c3c1cccc3)c1c3c(ccc1)cccc3)cccc2)c1cc2c3c(c1)oc1c3c(ccc1)C=CC2(C)C,-5.243315696716309,-1.7440805435180664,3.1174962520599365,1.6669429540634155
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1ccc(c2c3c(c4c(c2)ccc(c4)c2ccccc2)cccc3)cc1,-5.224125862121582,-1.762473225593567,3.1242027282714844,1.6633011102676392
c1c2c(ccc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c3c(cc1)c1c(cccc1c3ccc2)c1cc(cc(c1)c1cccc2c1cccc2)c1cccc2c1cccc2,-5.268389701843262,-1.8961248397827148,2.8329551219940186,1.6719061136245728
c1(cccc2c1CCC2)c1c2c(c(c3c1cccc3)c1ccc3c(c4c(o3)cc3c(c4)cccc3)c1)cccc2,-5.2525811195373535,-1.7362353801727295,3.1427650451660156,1.67964506149292
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c(c3c(c1c1ccccc1)cccc3)cccc2,-5.224740505218506,-1.766482949256897,3.11342453956604,1.6649166345596313
c1(ccc(c2c1cccc2c1cccc2c1cccc2)c1c2c(ccc1)cccc2)c1cc(cc(c1)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2,-5.149156093597412,-1.7930258512496948,3.1024069786071777,1.7763317823410034
c1c2c(ccc1)c(c1c(c2c2cc(cc(c2)c2cccc3c2cccc3)c2cccc3c2cccc3)cccc1)c1c2c(c(c3c1cccc3)c1cc(cc(c1)c1c3c(ccc1)cccc3)c1c3c(ccc1)cccc3)cccc2,-5.0266947746276855,-1.9998340606689453,2.9445080757141113,1.6398289203643799
c1cc2c(c(c1)c1c3c(c(c4c1cccc4)c1cc4c(cc1)oc1c4cccc1)cccc3)cccc2,-5.270058631896973,-1.747044324874878,3.173182964324951,1.6689748764038086
c1cc(ccc1)c1c2c(c(c3c1cccc3)c1ccc(cc1)c1cccc3c1c1c(o3)cccc1)cccc2,-5.257323741912842,-1.7759844064712524,3.154740571975708,1.6731081008911133
c1c2c3c(cc1)CCc3ccc2c1c2ccccc2c(c2c1cccc2)c1c2c(c(cc1)c1c3c(c(c4c5c6c(cc4)CCc6ccc5)c4c1cccc4)cccc3)cccc2,-5.1971635818481445,-1.6794012784957886,3.0963592529296875,1.6904596090316772
c1c2c(ccc1)c(c1c(c2c2ccc(c3c2cccc3c2cccc3c2cccc3)c2c3c(ccc2)cccc3)cccc1)c1c2c(c(cc1)c1cccc3c1cccc3)c(ccc2)c1c2c(ccc1)cccc2,-5.0656890869140625,-1.9453535079956055,3.1248013973236084,1.6682087182998657
c1(c2ccc(cc2)c2c3c(cccc3)c(c3c2cccc3)c2cccc3c2c2c(o3)cccc2)cc2c(cc1)cccc2,-5.252405643463135,-1.8287869691848755,3.1401302814483643,1.6667320728302002
c1c(c2c(c(c1)c1cccc3c1cccc3)cc1c(c2)c(ccc1c1c2c(ccc1)cccc2)c1cc2c(cc1)c1c(o2)cccc1)c1cc2c(cc1)c1c(o2)cccc1,-5.252669334411621,-1.8956890106201172,2.988638401031494,1.6858794689178467
c1c(cc(cc1c1cc2c(c3c1cccc3)cccc2)c1cc2c(c3c1cccc3)cccc2)c1cc2c(c3c1cccc3)cccc2,-5.227067947387695,-1.856299638748169,3.1346216201782227,1.8656904697418213
c1cc2c(c(c1)c1c3c(c(c4c1cccc4)c1ccc4c(c1)c1c(ccc(c5c6c(c(c7c5cccc7)c5c7c(ccc5)cccc7)cccc6)c1)C14c4ccccc4CCc4c1cccc4)cccc3)cccc2,-5.213586807250977,-1.7307437658309937,3.129472017288208,1.712022066116333
c12c(cccc1)c(c1c(c2c2ccccc2)cccc1)c1ccc2c(c1)c1c(o2)ccc2c1cccc2,-5.259519577026367,-1.7397221326828003,3.186475992202759,1.6786013841629028
c1cc(c2c(c1)c(ccc2)c1c2c(cccc2)c(c2c1cccc2)c1cccc2c1cccc2)c1c2c(cccc2)c(c2c1cccc2)c1cccc2c1cccc2,-5.117835521697998,-1.8657857179641724,3.088515281677246,1.686257004737854
c1cc2c(cc1)c(c1c(c2c2ccc(cc2)c2cc3c(cc2)c2c(C43C3CC5CC(CC4C5)C3)cccc2)cccc1)c1c2c(ccc1)cccc2,-5.224608898162842,-1.7417269945144653,3.121687889099121,1.6604920625686646
c1cc2c(cc1)c(c1c(c2c2cc(cc(c2)c2cccc3c2cccc3)c2cccc3c2cccc3)cccc1)c1cc(cc(c1)c1c2c(c3c(c1)cccc3)cccc2)c1cc2c(c3c1cccc3)cccc2,-5.045840740203857,-1.979262113571167,3.103245258331299,1.6609916687011719
c1c2c(ccc1)c(c1c(c2c2cc3c(cc2)c2c(c4c3cccc4)cccc2)cccc1)c1cnc(cc1)c1cc2c(cc1)oc1c2cc2c(c1)cccc2,-5.2992167472839355,-1.916805624961853,3.0783958435058594,1.6520646810531616
c1cc(c2c(c1)cccc2c1c2ccccc2c2c(c1)c1c(c(c2)c2cccc3c2cccc3)cccc1)c1c2ccccc2c2c(c1)c1c(c(c2)c2cccc3c2cccc3)cccc1,-5.188051700592041,-1.8354989290237427,2.9844768047332764,1.7591884136199951
c1c(cc(cc1c1c2c(c(c3c1cccc3)c1cc(cc(c1)c1cccc3c1cccc3c1c3c(ccc1)cccc3)c1cccc3c1cccc3c1c3c(ccc1)cccc3)cccc2)c1cccc2c1cccc2c1c2c(ccc1)cccc2)c1cccc2c1cccc2c1c2c(ccc1)cccc2,-5.1160569190979,-1.889565348625183,3.1183345317840576,1.6685196161270142
c1cc2c(cc1)cc(c1c2cccc1)c1ccc2c(c1)cc(cc2)c1cc(ccc1)c1cc2c(c3c1cccc3)cccc2,-5.200369358062744,-1.9247380495071411,3.1264781951904297,1.7727787494659424
c12cccc(c1c(ccc2)c1c2c(c(c3c1cccc3)c1ccc3c4c1cccc4CC3)cccc2)c1c2c(cccc2)c(c2c1cccc2)c1ccc2c3c1cccc3CC2,-4.865535259246826,-1.6979682445526123,2.7499637603759766,1.5927292108535767
c1c2c(cc(c1)c1c3c(c(c4c1cccc4)c1c4c(ccc1)C1(c5c4cccc5)c4c(CCc5c1cccc5)cccc4)cccc3)cccc2,-5.2301859855651855,-1.756981611251831,3.1104307174682617,1.6522867679595947
c1cc2c(cc1)c(c1c(c2c2ccc3c(c2)ccc2c3ccc(c2)c2cc(cc(c2)c2c3c(ccc2)cccc3)c2c3c(ccc2)cccc3)cccc1)c1ccc2c(c1)ccc1c2ccc(c1)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(ccc1)cccc2,-5.050846576690674,-2.0256359577178955,3.104203462600708,1.6573054790496826
c1cc2c(cc1)c(c1c(c2c2ccc(cc2)c2cc3c(cc2)cccc3)cccc1)c1c2c(ccc1)cccc2,-5.179499626159668,-1.8094571828842163,3.122047185897827,1.6528974771499634
c1(c2c(c3c(c1)cccc3)cccc2c1ccccc1)c1ccccc1,-5.3812456130981445,-1.7383275032043457,3.3099448680877686,1.9781436920166016
c1cc2c(c(c1)c1c3c(c(c4c1cccc4)c1ccc4c(c1)c1c(ccc(c5c6c(c(c7c5cccc7)c5c7c(ccc5)cccc7)cccc6)c1)o4)cccc3)cccc2,-5.245555400848389,-1.7845704555511475,3.1221070289611816,1.6998306512832642
c12ccccc1c(c1c(c2c2ccc3c(c2)c2c(o3)cc3c(c2)cccc3)cccc1)c1ccccc1c1ccc2c(c1)Oc1c(O2)cccc1,-5.2275071144104,-1.7853114604949951,3.0855214595794678,1.659137487411499
c1c2c(ccc1)c(c1c(c2c2c3c(ccc2)cccc3)cccc1)c1cc2c(cc1)cccc2,-5.150001525878906,-1.8584024906158447,3.128753423690796,1.6311018466949463
c1c2c(ccc1)c(c1c(c2c2cc3c(cc2)cc(cc3)c2cc(ccc2)c2ccc3c(c2)cccc3)cccc1)c1cc2c(cc1)cc(cc2)c1cc(ccc1)c1ccc2c(c1)cccc2,-5.039956092834473,-2.0323479175567627,3.109292984008789,1.6484894752502441
c1(c2c(c3c(c1)cccc3)c(ccc2)c1c2c(ccc1)cccc2)c1cccc2c1cccc2,-5.3347859382629395,-1.7638678550720215,3.195816993713379,1.8934040069580078
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1cc2c(c3c1cccc3)c1c(c3c2cccc3)cc(cc1)c1ccccc1,-5.228429317474365,-1.7674418687820435,3.103604555130005,1.6614580154418945
c1ccc2c(c1)c(c1c(c2c2cc(cc(c2)c2c3c(ccc2)cccc3)c2c3c(ccc2)cccc3)cccc1)c1cc(cc(c1)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(c(c3c1cccc3)c1cc(cc(c1)c1c3c(ccc1)cccc3)c1c3c(ccc1)cccc3)cccc2)c1c2c(ccc1)cccc2,-5.20328950881958,-1.801306962966919,3.0743541717529297,1.6864402294158936
c12cccc(c1c(ccc2)c1ccc(c2c3c(c(c4c2cccc4)c2cccc4c2cccc4)cccc3)cc1)c1c2c(cccc2)c(c2c1cccc2)c1cccc2c1cccc2,-4.977424621582031,-1.8927688598632812,2.8996593952178955,1.6488003730773926
c1c(c2c(c(c1)c1c3c(c(cc1)c1c4c(c(c5c1cccc5)c1ccccc1)cccc4)c(ccc3)c1c3c(ccc1)cccc3)cccc2c1ccccc1)c1ccccc1,-5.082376003265381,-1.673473834991455,2.989117383956909,1.6289256811141968
c1(cc2c(cc1)n(c1c2cccc1)c1ccc(c(c1)C)c1c(cc(cc1)S(=O)(=O)c1ccccc1)C)C#N,-5.5581254959106445,-1.9433050155639648,3.2027628421783447,2.2561678886413574
c1c2c(ccc1)c(c1c(c2c2cc(cc(c2)c2cc(cc(c2)c2c3c(ccc2)cccc3)c2cccc3c2cccc3)c2cc(cc(c2)c2c3c(ccc2)cccc3)c2cccc3c2cccc3)cccc1)c1cc(cc(c1)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1cccc2c1cccc2)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1cccc2c1cccc2,-5.158589839935303,-1.891940712928772,3.1073169708251953,1.6821099519729614
c1c2c(ccc1)cccc2c1c2ccccc2c(c2c1cccc2)c1ccc(c2c3c4c(cc2)CCc4ccc3)c2c1cccc2,-5.234050273895264,-1.688902735710144,3.1349806785583496,1.6617133617401123
c1c2c(ccc1)c(c1c(c2c2c3c(ccc2)cccc3)cccc1)c1cc2c(cc1)cccc2,-5.150001525878906,-1.8584024906158447,3.128753423690796,1.6311018466949463
c1ccc2c(c1)c(c1c(c2c2cc(cc(c2)c2c3c(ccc2)cccc3)c2c3c(ccc2)cccc3)cccc1)c1cc(cc(c1)c1c2c(ccc1)c(ccc2)c1cc(cc(c1)c1c2c(ccc1)cccc2)c1c2c(c(c3c1cccc3)c1cc(cc(c1)c1c3c(ccc1)cccc3)c1c3c(ccc1)cccc3)cccc2)c1c2c(ccc1)cccc2,-5.260397911071777,-1.776289463043213,3.1043829917907715,1.666509985923767
c1cc2c(cc1)c(c1c(c2c2ccc(cc2)c2c3c(ccc2)cccc3)cccc1)c1c2c(ccc1)cccc2,-5.1395392417907715,-1.8309879302978516,3.1103110313415527,1.6420718431472778
c1c2c(ccc1)cccc2c1c2ccccc2c(c2c1cccc2)c1ccc(c2cccc3c2CC(=C3)C)cc1,-5.206604957580566,-1.7338818311691284,3.147914409637451,1.6552069187164307
c12c(ccc(c1c(c1c(c2c2ccc3c(c2)c2c(o3)cccc2)c(ccc1c1ccccc1)c1ccccc1)c1cc2c(cc1)oc1c2cccc1)c1ccccc1)c1ccccc1,-5.098008632659912,-1.9659253358840942,2.729126214981079,1.538456678390503
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c(c3c(c1)ccc(c3)c1c3c(ccc1)cccc3)cccc2,-5.254513263702393,-1.754279375076294,3.145279884338379,1.6560840606689453
c1cc2c(cc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1c2c(c3c(c1)cccc3)c(ccc2)c1ccccc1,-5.235674858093262,-1.751054048538208,3.1398909091949463,1.663023591041565
c1(ccc2c3c1cccc3CC2)c1c2c(c(c3c1cccc3)c1ccc3c(c4c(o3)cc3c(c4)cccc3)c1)cccc2,-5.228517055511475,-1.7232472896575928,3.1393518447875977,1.6699297428131104
c1ccc(c2c1cccc2c1cccc2c1cccc2)c1c2c(ccc1)cccc2,-5.373165607452393,-1.7697954177856445,3.172823905944824,1.9225388765335083
c1c(cc2c(c1)ccc(c2)c1cccc(c1)c1c2c(c3c(c1)cccc3)cccc2)c1c2c(c3c(c1)cccc3)cccc2,-5.200435161590576,-1.9241278171539307,3.126777410507202,1.773045301437378
